省,市,区,全名,别名,性质,等级
广东省,深圳市,龙岗区,红棉社区健康服务中心,红棉社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,保安社区健康服务中心,保安社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,龙岗区第三人民医院189社区健康服务中心,龙岗区第三人民医院189社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,金塘社区健康服务中心,金塘社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,坳背社区健康服务中心,坳背社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,龙新社区健康服务中心,龙新社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,长坑社区健康服务中心,长坑社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,安良社区健康服务中心,安良社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,四联社区健康服务中心,四联社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,黄阁坑社区健康服务中心,黄阁坑社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,华乐社区健康服务中心,华乐社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,尚景社区健康服务中心,尚景社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,龙翔社区健康服务中心,龙翔社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,千林山居社区健康服务中心,千林山居社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,六区社区健康服务中心,六区社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,上品雅园社区健康服务中心,上品雅园社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,西湖塘社区健康服务中心,西湖塘社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,年丰社区健康服务中心,年丰社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,怡心社区健康服务中心,怡心社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,四方埔永康社区健康服务中心,四方埔永康社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,坪西社区健康服务中心,坪西社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,楼角社区健康服务中心,楼角社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,紫薇社区健康服务中心,紫薇社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,华侨白泥坑社区健康服务中心,华侨白泥坑社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,辅城坳社区健康服务中心,辅城坳社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,良安田社区健康服务中心,良安田社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,上木古社区健康服务中心,上木古社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,平湖社区健康服务中心,平湖社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,华南城社区健康服务中心,华南城社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,白泥坑社区健康服务中心,白泥坑社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,茗萃园社区健康服务中心,茗萃园社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,新木社区健康服务中心,新木社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,山厦社区健康服务中心,山厦社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,丹竹头社区健康服务中心,丹竹头社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,下李朗社区健康服务中心,下李朗社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,康乐社区健康服务中心,康乐社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,桂芳园社区健康服务中心,桂芳园社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,百门前社区健康服务中心,百门前社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,龙山社区健康服务中心,龙山社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,南岭社区健康服务中心,南岭社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,同心社区健康服务中心,同心社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,万科城社区健康服务中心,万科城社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,宝龙社区健康服务中心,宝龙社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,黄阁翠苑社区健康服务中心,黄阁翠苑社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,龙东社区健康服务中心,龙东社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,嶂背社区健康服务中心,嶂背社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,禾花社区健康服务中心,禾花社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,五和社区健康服务中心,五和社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,龙岗区同乐社区健康服务中心,龙岗区同乐社区健康服务中心,其他/其他,未知
广东省,深圳市,龙岗区,盛平社区健康服务中心,盛平社区健康服务中心,其他/其他,未知
