省,市,区,全名,别名,性质,等级
广东省,广州市,白云区,广州新世纪白癜风防治研究院,广州白癜风医院_广州白癜风专科医院,其他/专科医院,未知
广东省,广州市,白云区,广州协同中医医院,广州协同癫痫病医院,其他/专科医院,未评级
广东省,广州市,白云区,广东南穗康复医学增高研究院,广州南穗脑科医院,其他/专科医院,未知
广东省,广州市,白云区,广州白云山医院,广州白云山医院,民营/综合医院,民营医院
广东省,广州市,白云区,广州同德医院,广州同德医院,民营/综合医院,未评级
广东省,广州市,白云区,广州惠民门诊部,广州惠民门诊部,其他/其他,未知
广东省,广州市,白云区,广州白云区石井街夏茅社区卫生服务站,广州白云区石井街夏茅社区卫生服务站,其他/其他,未知
广东省,广州市,白云区,广州同德街横窖社区卫生服务站,广州同德街横窖社区卫生服务站,其他/其他,未知
广东省,广州市,白云区,广州三元里机场一、二居委社区卫生服务站,广州三元里机场一、二居委社区卫生服务站,其他/其他,未知
广东省,广州市,白云区,广州三元里街东约社区卫生服务站,广州三元里街东约社区卫生服务站,其他/其他,未知
广东省,广州市,白云区,白云区永平街新兴白云花园社区卫生服务站,白云区永平街新兴白云花园社区卫生服务站,其他/其他,未知
广东省,广州市,白云区,广州市白云区石井人民医院,广州市白云区石井人民医院,其他/综合医院,一级医院
广东省,广州市,白云区,广州市白云区钟落潭镇医院,广州市白云区钟落潭镇医院,其他/综合医院,一级甲等
广东省,广州市,白云区,广州市白云区第二人民医院,广州市白云区第二人民医院,其他/综合医院,二级医院
广东省,广州市,白云区,广州好运不孕不育医院,广州好运医院,其他/专科医院,未评级
广东省,广州市,白云区,广州南方钢厂职工医院,广州南方钢厂职工医院,公立/综合医院,一级甲等
广东省,广州市,白云区,广州军颐医院,广州军颐医院,公立/综合医院,一级甲等
广东省,广州市,白云区,广东省司法警察医院,广东省司法警察医院,公立/综合医院,一级甲等
广东省,广州市,白云区,铁道部石门疗养院,广州铁路石门精神疾病康复医院,公立/综合医院,一级甲等
广东省,广州市,白云区,广州市白云区人和华侨医院,白云区中医医院,公立/综合医院,一级甲等
广东省,广州市,白云区,广州市白云区九佛镇医院,广州市白云区九佛镇医院,公立/综合医院,未知
广东省,广州市,白云区,广州市白云区石井镇医院,广州市白云区石井镇医院,公立/综合医院,一级甲等
广东省,广州市,白云区,广州康德康复医院（民营）,广州康德康复医院,个体户/综合医院,一级甲等
广东省,广州市,白云区,白云农工商联合公司职工医院,白云农工商联合公司职工医院,公立/综合医院,未知
广东省,广州市,白云区,广州市白云区中医院,广州市白云区中医院,公立/综合医院,一级甲等
广东省,广州市,白云区,广州爱民强直性脊柱炎医学研究中心,广州爱民医院,其他/专科医院,未评级
广东省,广州市,白云区,广州市白云精神病康复医院,广州市白云精神病康复医院,其他/专科医院,二级甲等
广东省,广州市,白云区,广州市白云区韩妃医学美容门诊部,韩妃整形医院,民营/专科医院,民营医院
广东省,广州市,白云区,广州曙光整形美容医院,广州曙光整形美容医院,民营/其他,未知
广东省,广州市,白云区,广州韩妃医学美容门诊部,广州韩妃医学美容门诊部,民营/门诊,未知
广东省,广州市,白云区,广州曙光医学美容医院,广州曙光医学美容医院,其他/其他,未评级
广东省,广州市,白云区,广州市白云山医院,广州市白云山医院,个体户/综合医院,一级甲等
广东省,广州市,白云区,广州丰国医院,广州丰国精神病专科医院,其他/专科医院,未知
广东省,广州市,白云区,广州市白云区人民医院, 广州市白云区人民医院,公立/综合医院,二级甲等
广东省,广州市,白云区,广州东方医院,广州东方医院,个体户/综合医院,二级甲等
广东省,广州市,白云区,广州市白云区神山镇医院, 广州市白云区神山镇医院,公立/综合医院,一级甲等
广东省,广州市,白云区,广州市白云区钟落潭医院, 广州市白云区钟落潭医院,公立/综合医院,一级甲等
广东省,广州市,白云区,广州白云同德医院,广州白云同德医院,个体户/综合医院,一级甲等
广东省,广州市,白云区,广州东方心脑血管医院,广州东方心脑血管医院,个体户/综合医院,一级甲等
广东省,广州市,白云区,康正医院, 康正医院,公立/综合医院,未知
广东省,广州市,白云区,广州白云心理医院,广州白云心理医院,个体户/专科医院,一级甲等
广东省,广州市,白云区,广州益寿医院,广州益寿医院,公立/综合医院,一级甲等
广东省,广州市,白云区,广州市白云区黄石医院,白云区慢性病防治中心,公立/综合医院,一级甲等
广东省,广州市,白云区,广州红康医院, 广州红康医院,公立/综合医院,一级甲等
广东省,广州市,白云区,楠雅医疗门诊部,楠雅医疗门诊部,个体户/综合医院,未知
广东省,广州市,白云区,惠心门诊部,惠心门诊部,个体户/综合医院,未知
广东省,广州市,白云区,白云区京溪街社区卫生服务中心, 白云区京溪街社区卫生服务中心,公立/综合医院,未知
广东省,广州市,白云区,广东省中医院罗冲围门诊, 广东省中医院罗冲围门诊,公立/综合医院,未知
广东省,广州市,白云区,广州市中医院同德门诊部, 广州市中医院同德门诊部,公立/综合医院,未知
广东省,广州市,白云区,广州明康医疗门诊部,广州明康医疗门诊部,个体户/门诊,未知
广东省,广州市,白云区,中山医博济医院,中山医甲亢医院,公立/综合医院,二级甲等
广东省,广州市,白云区,白云山企业集团中心医院,白云山企业集团中心医院,公立/综合医院,未知
广东省,广州市,白云区,广州市珠江水泥厂职工医院,广州市珠江水泥厂职工医院,公立/综合医院,一级甲等
广东省,广州市,白云区,广东省设备安装公司职工医院,广东省设备安装公司职工医院,公立/综合医院,一级甲等
广东省,广州市,白云区,广州新市医院,广东药学院附属新市医院,其他/综合医院,二级甲等
广东省,广州市,白云区,广州协同皮肤病研究院,广州协同抑郁中医专科,民营/门诊,二级甲等
广东省,广州市,白云区,广州海军粤海医院,广州粤海医院,公立/综合医院,一级甲等
广东省,广州市,白云区,广州一格疤痕痤疮中心,广州一格疤痕痤疮中心,民营/综合医院,一级甲等
广东省,广州市,白云区,东华医疗门诊部,东华医疗门诊部,个体户/综合医院,一级甲等
广东省,广州市,白云区,广州玛莱妇产医院,广州玛莱妇产医院,民营/专科医院,民营医院
广东省,广州市,白云区,袁浩骨病研究所,袁浩骨病研究所,民营/综合医院,一级甲等
广东省,广州市,白云区,广州嘉禾益民医院,广州嘉禾益民医院,个体户/综合医院,二级甲等
广东省,广州市,白云区,广州市白云区中医医院,人和华侨医院,公立/综合医院,二级甲等
广东省,广州市,白云区,白云区石井街张村社区卫生服务站,白云区石井街张村社区卫生服务站,公立/综合医院,未知
广东省,广州市,白云区,白云区松洲街社区卫生服务中心,白云区松洲街社区卫生服务中心,公立/综合医院,未知
广东省,广州市,白云区,广州市中医院同德门诊部,广州市中医院同德门诊部,公立/综合医院,未知
广东省,广州市,白云区,广东省中医院罗冲围门诊,广东省中医院罗冲围门诊,公立/综合医院,未知
广东省,广州市,白云区,中国南方航空股份有限公司航空卫生中心,中国南方航空股份有限公司航空卫生中心,公立/综合医院,未知
广东省,广州市,白云区,白云区新市街棠涌社区卫生服务站,白云区新市街棠涌社区卫生服务站,公立/综合医院,未知
广东省,广州市,白云区,白云区石井街红星社区卫生服务站,白云区石井街红星社区卫生服务站,公立/综合医院,未知
广东省,广州市,白云区,白云区京溪街社区卫生服务中心,白云区京溪街社区卫生服务中心,公立/综合医院,未知
广东省,广州市,白云区,汇侨医疗门诊部,汇侨医疗门诊部,民营/综合医院,未知
广东省,广州市,白云区,惠心门诊部,惠心门诊部,民营/综合医院,未知
广东省,广州市,白云区,广济医疗门诊部,广济医疗门诊部,民营/综合医院,未知
广东省,广州市,白云区,楠雅医疗门诊部,楠雅医疗门诊部,民营/综合医院,未知
广东省,广州市,白云区,广州市明爱医疗门诊部,广州市明爱医疗门诊部,民营/综合医院,未知
广东省,广州市,白云区,广州红康医院,广州红康医院,公立/综合医院,未知
广东省,广州市,白云区,广州市白云区黄石医院,白云区慢性病防治中心,公立/综合医院,未知
广东省,广州市,白云区,广州益寿医院,广州益寿医院,民营/综合医院,未知
广东省,广州市,白云区,广州白云心理医院,广州白云心理医院,民营/专科医院,未知
