省,市,区,全名,别名,性质,等级
江苏省,宿迁市,沭阳县,沭阳县中心医院,沭阳县中心医院,公立/综合医院,二级乙等
江苏省,宿迁市,沭阳县,江苏沭阳眼科医院,潘开明眼科医院,公立/综合医院,未知
江苏省,宿迁市,沭阳县,沭阳唐沟医院,沭阳唐沟医院,民营/综合医院,未知
江苏省,宿迁市,沭阳县,沭阳北丁集医院,沭阳北丁集医院,民营/综合医院,未知
江苏省,宿迁市,沭阳县,沭阳刘集医院,沭阳刘集医院,民营/综合医院,未知
江苏省,宿迁市,沭阳县,沭阳悦来医院,沭阳悦来医院,民营/综合医院,未知
江苏省,宿迁市,沭阳县,沭阳耿圩医院,沭阳耿圩医院,民营/综合医院,未知
江苏省,宿迁市,沭阳县,沭阳龙集医院,沭阳龙集医院,民营/综合医院,未知
江苏省,宿迁市,沭阳县,沭阳闸下医院,沭阳闸下医院,民营/综合医院,未知
江苏省,宿迁市,沭阳县,沭阳县传染病防治院,沭阳县传染病防治院,公立/综合医院,未知
江苏省,宿迁市,沭阳县,沭阳县中医院,沭阳县中医院,合资/综合医院,未知
江苏省,宿迁市,沭阳县,沭阳五官科医院,沭阳五官科医院,民营/综合医院,未知
江苏省,宿迁市,沭阳县,沭阳平安医院,沭阳平安医院,民营/综合医院,未知
江苏省,宿迁市,沭阳县,沭阳仁慈医院,沭阳仁慈医院,民营/综合医院,未知
江苏省,宿迁市,沭阳县,沭阳周集医院,沭阳周集医院,民营/综合医院,未知
江苏省,宿迁市,沭阳县,沭阳张圩医院,沭阳张圩医院,民营/综合医院,未知
江苏省,宿迁市,沭阳县,沭阳钱集医院,沭阳钱集医院,民营/综合医院,未知
江苏省,宿迁市,沭阳县,沭阳胡集医院,沭阳胡集医院,民营/综合医院,未知
江苏省,宿迁市,沭阳县,沭阳马丁集医院,沭阳马丁集医院,民营/综合医院,未知
江苏省,宿迁市,沭阳县,沭阳东晓店医院,沭阳东晓店医院,民营/综合医院,未知
江苏省,宿迁市,沭阳县,沭阳七雄医院,沭阳七雄医院,民营/综合医院,未知
江苏省,宿迁市,沭阳县,沭阳红十字医院,沭阳红十字医院,民营/综合医院,未知
江苏省,宿迁市,沭阳县,沭阳南关医院,沭阳南关医院,民营/综合医院,未知
江苏省,宿迁市,沭阳县,沭阳县精神病防治院,沭阳县精神病防治院,民营/综合医院,未知
江苏省,宿迁市,沭阳县,沭阳内分泌医院,沭阳内分泌医院,民营/综合医院,未知
江苏省,宿迁市,沭阳县,沭阳耳鼻喉科医院,沭阳耳鼻喉科医院,民营/综合医院,未知
江苏省,宿迁市,沭阳县,沭阳韩山医院,沭阳韩山医院,民营/综合医院,未知
江苏省,宿迁市,沭阳县,沭阳万匹医院,沭阳万匹医院,公立/综合医院,未知
江苏省,宿迁市,沭阳县,沭阳桑墟医院,沭阳桑墟医院,民营/综合医院,未知
江苏省,宿迁市,沭阳县,沭阳青伊湖医院,沭阳青伊湖医院,民营/综合医院,未知
